gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,child_num_over_five,duplicated_num,before_employed,house_owner
0,0,0,0,12.43718436649356,1,4,0,1,57.80821917808219,0.0,0,0,0,12,2.0,36.0,2.0,False,5,57.80821917808219,True
0,1,0,0,10.937561320066669,1,4,1,1,65.13150684931507,0.0,0,1,0,12,2.0,12.0,2.0,False,3,65.13150684931507,True
0,0,0,0,12.43718436649356,1,4,4,1,62.36986301369863,0.0,0,0,0,12,1.0,27.0,2.0,False,9,62.36986301369863,True
0,0,1,1,12.66032791780777,2,4,0,1,30.7013698630137,2.065300937029684,0,0,1,3,3.0,18.0,2.0,False,7,28.636068925984016,True
1,0,1,2,11.967180737247824,4,4,1,1,27.635616438356163,1.6022891330204332,0,0,0,12,4.0,40.0,2.0,False,5,26.033327305335728,True
0,1,1,0,11.877568578558138,4,4,1,1,36.86301369863013,1.8899712054722144,0,0,0,3,2.0,3.0,1.0,False,2,34.97304249315791,True
1,1,1,0,12.323855681186558,4,4,1,1,55.19178082191781,1.3500281831354963,0,0,0,8,2.0,37.0,0.0,False,3,53.84175263878231,True
0,0,0,0,12.100712129872347,2,4,4,1,49.81095890410959,0.673782813378154,1,1,0,8,1.0,51.0,2.0,False,3,49.13717609073144,True
1,1,1,2,11.967180737247824,0,1,1,5,38.88219178082192,0.9988171807474966,0,0,0,4,4.0,8.0,2.0,False,6,37.883374600074426,True
0,0,1,0,11.813030057420567,4,4,1,1,42.72602739726028,2.2742419898469786,0,1,0,8,2.0,59.0,2.0,False,4,40.4517854074133,True
0,0,1,0,12.100712129872347,4,1,3,1,48.035616438356165,2.428795229963076,0,0,0,11,1.0,31.0,0.0,False,3,45.606821208393086,True
1,0,0,2,12.022750588402635,4,4,0,1,37.41643835616439,2.5251805489259405,0,1,0,12,4.0,28.0,2.0,False,1,34.89125780723845,True
0,0,1,0,11.967180737247824,2,1,1,1,60.76438356164383,3.0856731453348973,0,0,0,10,2.0,7.0,2.0,False,4,57.67871041630894,True
1,0,0,1,12.323855681186558,4,1,1,1,37.66301369863014,2.9006686386974283,0,0,0,3,3.0,42.0,2.0,False,5,34.76234505993271,True
1,0,0,0,11.813030057420567,4,4,2,1,38.67945205479453,2.271702126762972,0,0,0,8,1.0,27.0,2.0,False,8,36.40774992803156,True
0,0,1,1,11.630708500626612,4,1,3,1,41.92602739726028,1.4106528049519311,0,0,0,3,2.0,25.0,2.0,False,2,40.51537459230835,True
1,1,0,0,11.407564949312402,4,4,3,1,53.08767123287672,0.2485709423351552,0,0,0,8,1.0,12.0,2.0,False,1,52.839100290541566,True
0,0,1,0,11.70766954176274,1,4,1,1,57.29041095890411,0.0,0,0,0,12,2.0,15.0,2.0,False,2,57.29041095890411,True
0,0,1,0,11.119882876860622,1,3,3,1,60.67123287671233,0.0,0,0,0,12,1.0,12.0,2.0,False,8,60.67123287671233,True
0,1,1,0,12.100712129872347,0,1,1,1,27.980821917808218,1.736372249796882,0,0,0,10,2.0,5.0,0.0,False,1,26.24444966801133,True
0,0,1,0,12.218495165528733,4,4,3,1,48.77534246575343,3.353885576236528,0,1,0,3,1.0,3.0,1.0,False,5,45.4214568895169,True
0,0,1,0,11.302204433654577,4,4,0,1,49.03013698630137,2.687008450245046,0,1,1,8,2.0,6.0,2.0,False,1,46.34312853605633,True
0,1,0,0,11.630708500626612,4,4,1,2,47.59452054794521,1.302763842940746,0,1,0,15,2.0,9.0,2.0,False,5,46.29175670500446,True
1,0,0,2,12.419165860990882,4,4,1,3,38.227397260273975,2.2876800420090198,1,1,0,8,4.0,11.0,1.0,False,4,35.93971721826495,True
0,0,0,0,10.809727948556782,4,4,1,1,31.846575342465755,1.2809338454620642,1,1,0,15,2.0,6.0,2.0,False,2,30.56564149700369,True
0,0,1,1,11.813030057420567,0,4,4,2,46.90684931506849,3.3219762542073643,0,0,0,3,2.0,15.0,2.0,False,6,43.58487306086113,True
0,0,1,1,11.502875129116727,4,2,1,1,33.945205479452056,1.8350988404402897,1,1,0,15,3.0,16.0,2.0,False,2,32.11010663901177,True
1,0,0,0,13.017002861746503,0,2,1,1,39.63013698630137,2.5141550789142326,1,1,0,10,2.0,53.0,2.0,False,5,37.11598190738714,True
0,0,1,1,11.630708500626612,2,4,1,1,40.78630136986301,2.094397632833486,0,0,0,10,3.0,14.0,1.0,False,3,38.69190373702953,True
1,0,1,1,12.506177237980513,0,4,2,1,37.18904109589041,1.9478651838911163,0,1,0,15,2.0,48.0,2.0,False,1,35.24117591199929,True
1,1,0,0,12.323855681186558,4,4,1,1,54.71780821917808,2.950190253107075,0,0,0,8,2.0,51.0,2.0,False,9,51.76761796607101,True
0,0,1,0,12.86617997201192,0,4,1,1,55.01917808219178,2.68383236163399,0,0,0,15,2.0,42.0,2.0,False,4,52.33534572055779,True
0,1,1,0,12.100712129872347,4,4,1,1,32.18904109589041,1.3131343062523777,0,0,0,11,2.0,7.0,2.0,False,3,30.875906789638037,True
0,0,1,0,12.218495165528733,4,4,2,1,51.88767123287671,3.5371003890076977,0,0,0,8,1.0,-0.0,1.0,False,2,48.350570843869015,True
1,1,1,0,11.744037185933616,4,4,1,1,55.10410958904109,1.7588022046858076,1,0,0,8,2.0,47.0,2.0,False,4,53.34530738435528,True
0,0,1,0,12.100712129872347,4,4,1,1,48.52876712328767,2.039617907079915,0,0,0,2,2.0,5.0,2.0,False,1,46.48914921620776,True
0,0,0,0,10.937561320066669,1,4,1,3,59.95068493150685,0.0,0,0,0,12,2.0,17.0,2.0,False,3,59.95068493150685,True
0,0,1,0,12.323855681186558,2,4,3,1,48.06301369863014,0.8323133528847148,0,0,0,1,1.0,17.0,1.0,False,3,47.23070034574542,True
1,1,1,2,12.100712129872347,4,4,1,1,27.29041095890411,1.302763842940746,0,0,0,10,4.0,29.0,0.0,False,1,25.98764711596337,True
0,1,0,1,12.66032791780777,0,1,1,1,30.2054794520548,1.8957491827521027,1,1,1,12,3.0,41.0,2.0,False,7,28.309730269302698,True
1,0,1,2,12.323855681186558,4,4,1,1,45.96712328767124,0.6468880571780324,0,0,0,3,4.0,44.0,2.0,False,3,45.32023523049321,True
0,0,1,0,11.813030057420567,1,4,1,1,63.07123287671233,0.0,0,0,0,12,2.0,36.0,1.0,False,2,63.07123287671233,True
0,1,1,1,12.506177237980513,0,0,1,1,33.3013698630137,1.3035081675006033,0,0,0,15,3.0,39.0,1.0,False,5,31.99786169551309,True
1,0,0,2,11.967180737247824,0,4,1,1,41.07945205479452,1.263275037264151,1,0,0,10,4.0,4.0,2.0,False,2,39.81617701753037,True
1,1,0,0,12.323855681186558,0,4,1,1,37.391780821917806,2.519021268565405,0,0,0,4,2.0,54.0,2.0,False,2,34.8727595533524,True
1,1,1,0,13.112313041550829,4,4,3,4,39.33698630136986,2.7549686429588185,0,0,0,2,1.0,4.0,2.0,False,6,36.58201765841105,True
0,0,0,1,11.407564949312402,4,4,1,5,28.09041095890411,1.6105332027955153,0,0,0,8,3.0,1.0,1.0,False,3,26.479877756108596,True
0,0,1,0,11.726018680430936,4,4,1,1,45.71506849315068,0.9711939410280542,0,0,0,1,2.0,36.0,2.0,False,6,44.74387455212263,True
0,0,0,1,11.05089000537367,4,4,3,2,46.07397260273972,2.613890044698913,0,0,0,1,2.0,41.0,2.0,False,3,43.46008255804081,True
0,0,0,0,12.100712129872347,4,4,1,1,53.63013698630137,2.191423919947919,0,0,0,15,2.0,14.0,1.0,False,7,51.43871306635346,True
0,0,0,0,11.630708500626612,2,4,3,5,29.254794520547943,1.6449637150759662,0,0,0,17,1.0,21.0,2.0,False,2,27.609830805471976,True
1,1,0,1,12.58621994565405,0,4,1,1,25.556164383561644,1.3190123540365686,0,0,0,4,3.0,5.0,2.0,False,1,24.237152029525078,True
0,1,0,2,11.70766954176274,0,4,1,1,30.2,2.1121208855765694,1,0,0,8,4.0,19.0,2.0,False,4,28.08787911442343,True
0,0,1,1,11.502875129116727,0,4,1,1,40.54246575342466,2.2932263679295755,1,1,0,8,3.0,12.0,1.0,False,2,38.24923938549508,True
0,0,1,0,12.323855681186558,0,2,0,1,23.08219178082192,0.2291528564780537,0,1,0,15,2.0,8.0,1.0,False,3,22.853038924343867,True
0,0,1,0,11.813030057420567,4,4,1,1,58.61917808219178,1.3284910979911124,0,0,1,6,2.0,38.0,0.0,False,1,57.29068698420067,True
0,0,1,0,11.502875129116727,4,4,1,1,48.057534246575344,3.041386410065076,1,1,1,8,2.0,13.0,2.0,False,2,45.01614783651027,True
0,0,1,1,11.813030057420567,4,4,1,1,42.95068493150685,1.7521733925339904,0,0,0,12,3.0,33.0,2.0,False,1,41.19851153897286,True
0,0,0,0,11.877568578558138,4,4,1,1,54.75068493150685,2.622681310110084,0,1,0,12,2.0,21.0,2.0,False,9,52.128003621396765,True
1,1,1,1,12.66032791780777,4,1,2,1,44.29041095890411,2.0711883999231158,0,0,0,10,2.0,20.0,2.0,False,5,42.219222558981,True
0,0,0,0,12.218495165528733,0,1,1,1,48.78630136986301,2.2333965076401423,0,0,0,0,2.0,28.0,2.0,False,4,46.55290486222287,True
1,0,0,2,12.323855681186558,4,1,0,1,45.93972602739726,2.247101343807501,1,0,0,8,4.0,39.0,2.0,False,20,43.69262468358976,True
1,1,1,0,13.279367126213993,0,4,1,5,45.62465753424657,1.7064900361901605,0,0,0,4,2.0,40.0,2.0,False,5,43.91816749805641,True
0,0,1,0,11.923378114589433,1,4,1,1,66.73972602739725,0.0,0,1,0,12,2.0,12.0,2.0,False,3,66.73972602739725,True
0,0,0,1,11.119882876860622,0,4,1,1,40.05205479452055,1.257059011033145,0,0,0,3,3.0,30.0,2.0,False,2,38.79499578348741,True
1,1,0,0,12.323855681186558,2,1,1,0,39.824657534246576,2.337581935031142,0,1,0,10,2.0,47.0,0.0,False,1,37.48707559921544,True
0,1,1,2,11.589886506106357,4,4,1,1,39.11232876712329,1.827637756892957,0,0,0,8,4.0,40.0,2.0,False,3,37.28469101023033,True
0,0,0,0,12.218495165528733,4,4,1,3,54.136986301369866,1.9096439710709188,0,0,0,1,2.0,6.0,2.0,False,3,52.22734233029895,True
0,1,0,0,12.100712129872347,1,4,4,1,55.87671232876713,0.0,0,1,0,12,1.0,21.0,1.0,False,2,55.87671232876713,True
0,1,1,0,12.419165860990882,1,4,1,1,55.93150684931507,0.0,0,1,0,12,2.0,42.0,1.0,False,1,55.93150684931507,True
0,0,1,0,11.630708500626612,2,4,1,1,53.33150684931507,0.5184675823537198,0,0,0,12,2.0,18.0,2.0,False,1,52.81303926696135,True
0,1,1,2,12.729320789294722,0,4,1,1,43.92602739726028,1.971413849740915,0,0,0,13,4.0,57.0,2.0,False,1,41.954613547519365,True
1,1,0,0,11.967180737247824,4,2,1,5,24.997260273972604,1.289270384837831,1,0,0,4,2.0,3.0,1.0,False,3,23.70798988913477,True
1,0,1,0,11.744037185933616,1,4,1,4,45.18082191780822,0.0,0,0,0,12,2.0,41.0,1.0,False,2,45.18082191780822,True
0,1,1,0,11.813030057420567,1,4,1,1,62.465753424657535,0.0,0,0,0,12,2.0,45.0,2.0,False,1,62.465753424657535,True
0,0,1,0,11.630708500626612,1,4,1,1,56.61643835616438,0.0,0,0,0,12,2.0,4.0,2.0,False,7,56.61643835616438,True
1,1,1,1,12.323855681186558,4,4,1,1,27.493150684931507,1.395159062880139,1,1,1,15,3.0,24.0,1.0,False,5,26.097991622051367,True
1,1,1,1,11.813030057420567,0,4,1,1,29.334246575342465,2.082518993245242,0,1,0,8,3.0,19.0,2.0,False,7,27.251727582097224,True
0,0,1,0,11.967180737247824,4,4,3,1,48.04931506849315,3.0924113789656573,0,1,0,13,1.0,48.0,2.0,False,4,44.95690368952749,True
1,1,1,0,11.967180737247824,4,1,1,5,30.386301369863013,1.1993043899706008,0,0,0,0,2.0,11.0,1.0,False,4,29.186996979892413,True
0,0,0,2,11.630708500626612,4,4,1,1,29.36986301369863,0.3006118204601985,1,0,0,15,4.0,58.0,0.0,False,1,29.069251193238436,True
1,0,1,1,12.218495165528733,0,4,2,1,34.082191780821915,0.8662943610778586,0,1,0,3,2.0,34.0,2.0,False,8,33.21589741974406,True
1,1,0,1,12.100712129872347,2,4,1,1,40.43561643835616,1.3123971149178493,0,0,0,4,3.0,51.0,2.0,False,3,39.12321932343831,True
0,1,0,1,12.419165860990882,0,4,3,1,41.342465753424655,2.9335653671374398,0,0,0,15,2.0,5.0,2.0,False,3,38.408900386287215,True
1,1,1,0,12.793859310432293,4,4,1,1,37.48219178082192,1.4461128563308008,0,0,0,4,2.0,47.0,1.0,False,2,36.03607892449112,True
1,0,0,1,12.419165860990882,4,1,3,1,37.85205479452055,1.8120991534651776,0,0,0,8,2.0,55.0,2.0,False,3,36.03995564105537,True
0,1,0,0,12.100712129872347,0,4,1,1,31.2,1.526651718814813,0,0,0,3,2.0,14.0,1.0,False,2,29.673348281185188,True
0,0,1,2,12.100712129872347,4,4,1,1,36.6054794520548,2.946743459517995,1,0,0,3,4.0,15.0,2.0,False,5,33.658735992536805,True
1,1,1,2,12.100712129872347,4,1,1,1,36.09315068493151,2.0523659550745545,0,0,0,10,4.0,39.0,1.0,False,5,34.04078472985695,True
0,1,1,1,11.744037185933616,4,1,1,1,25.86575342465753,0.3577702343001473,0,0,0,12,3.0,2.0,1.0,False,3,25.507983190357383,True
1,0,0,0,12.58621994565405,4,4,1,1,42.93150684931507,1.32631165651818,1,0,0,6,2.0,7.0,1.0,False,1,41.60519519279689,True
0,0,1,0,12.570715759118084,4,4,1,1,54.41917808219178,2.579801633406165,0,0,0,12,2.0,43.0,1.0,False,6,51.839376448785615,True
0,0,0,2,11.70766954176274,4,4,1,5,27.413698630136988,0.7568291705959,0,0,0,11,4.0,9.0,2.0,False,1,26.656869459541088,True
0,1,1,2,12.323855681186558,4,4,4,1,29.813698630136987,2.5099333195052465,1,1,0,10,3.0,3.0,1.0,False,3,27.30376531063174,True
0,0,1,1,11.813030057420567,0,4,1,1,42.55342465753424,3.162059012627433,0,0,0,3,3.0,24.0,0.0,False,1,39.391365644906806,True
0,1,1,0,12.58621994565405,0,4,3,1,36.67671232876712,1.8648231911889857,0,0,0,14,1.0,20.0,2.0,False,4,34.811889137578135,True
0,0,0,0,12.218495165528733,2,1,1,1,46.95890410958904,2.5532905078578336,0,0,0,12,2.0,39.0,2.0,False,2,44.40561360173121,True
1,0,1,1,12.100712129872347,4,3,1,1,28.98904109589041,1.7291065360704656,1,0,0,12,3.0,38.0,2.0,False,4,27.259934559819943,True
0,0,1,0,11.813030057420567,1,4,1,1,58.515068493150686,0.0,0,0,0,12,2.0,51.0,2.0,False,8,58.515068493150686,True
0,0,1,2,11.630708500626612,4,1,1,1,27.71232876712329,1.2310014767138555,0,0,0,3,4.0,7.0,2.0,False,1,26.481327290409432,True
0,0,1,0,12.323855681186558,4,4,3,1,55.62191780821918,3.370973518133724,0,0,0,11,1.0,24.0,2.0,False,1,52.25094429008546,True
1,1,0,2,11.967180737247824,0,1,2,3,37.02465753424657,1.5513443314051845,0,1,0,10,3.0,21.0,0.0,False,2,35.47331320284139,True
0,0,1,1,12.100712129872347,4,4,1,1,41.41369863013698,1.982040135689578,0,0,0,8,3.0,12.0,0.0,False,5,39.4316584944474,True
1,1,1,1,12.100712129872347,4,4,0,1,39.58904109589041,2.291011527600023,0,0,0,12,3.0,1.0,0.0,False,3,37.29802956829039,True
1,1,0,1,12.323855681186558,4,4,1,1,37.21643835616438,1.0745815574425537,0,1,0,8,3.0,6.0,2.0,False,2,36.14185679872183,True
0,0,1,0,11.630708500626612,4,4,1,1,56.38082191780822,2.2307506145780924,1,1,0,8,2.0,40.0,2.0,False,2,54.15007130323013,True
1,1,0,0,11.589886506106357,1,4,1,1,62.88493150684931,0.0,0,0,0,12,2.0,50.0,2.0,False,3,62.88493150684931,True
0,0,1,0,12.58621994565405,0,1,1,1,51.895890410958906,2.660163738060921,1,0,0,15,2.0,56.0,0.0,False,4,49.23572667289798,True
0,1,0,0,12.419165860990882,4,4,1,1,57.4027397260274,2.446981900164068,0,0,1,10,2.0,52.0,0.0,False,2,54.95575782586333,True
1,1,0,0,11.813030057420567,4,4,1,1,47.81369863013698,2.4613435360598594,1,1,0,4,2.0,23.0,0.0,False,3,45.352355094077126,True
1,1,0,2,12.506177237980513,0,1,1,1,34.42739726027397,2.3293470631534205,0,1,0,3,4.0,23.0,1.0,False,1,32.09805019712055,True
0,0,0,0,12.419165860990882,4,1,1,1,38.72876712328768,3.057484382000296,1,1,0,10,2.0,47.0,1.0,False,7,35.671282741287385,True
1,1,1,0,12.218495165528733,4,4,1,1,47.293150684931504,1.6919643613074418,0,0,0,3,2.0,7.0,1.0,False,2,45.60118632362406,True
1,1,1,0,12.66032791780777,4,2,1,1,29.19178082191781,1.6006321318128036,0,0,0,10,2.0,18.0,2.0,False,5,27.591148690105005,True
0,0,0,0,11.302204433654577,4,4,1,1,63.2027397260274,1.982417565397776,0,0,0,12,2.0,40.0,2.0,False,1,61.22032216062963,True
1,0,1,0,12.343658308482738,4,4,3,1,45.153424657534245,1.5128666638440715,1,1,0,4,1.0,40.0,2.0,False,5,43.64055799369017,True
0,0,1,0,11.877568578558138,4,1,3,1,36.136986301369866,2.6770730418696065,0,0,0,12,1.0,14.0,1.0,False,12,33.45991325950026,True
1,0,0,0,12.506177237980513,4,4,3,1,41.67945205479453,1.536130462769357,0,0,0,4,1.0,11.0,0.0,False,5,40.14332159202517,True
0,1,1,2,11.877568578558138,4,4,1,1,32.0,2.451949385245753,1,1,0,8,4.0,36.0,2.0,False,3,29.54805061475425,True
1,1,0,0,12.729320789294722,2,1,1,5,28.12602739726028,1.7094691843717202,1,1,0,10,2.0,34.0,2.0,False,5,26.41655821288856,True
0,0,0,1,11.245046019814628,4,4,1,1,27.616438356164384,1.1031681052039704,1,0,0,15,3.0,3.0,1.0,False,2,26.513270250960414,True
1,1,1,0,12.323855681186558,4,4,1,1,29.893150684931506,0.9024974097418192,0,0,0,8,2.0,15.0,1.0,False,5,28.99065327518969,True
1,1,0,0,11.630708500626612,0,4,1,1,52.7945205479452,2.0711883999231158,1,0,0,4,2.0,49.0,2.0,False,2,50.72333214802208,True
0,0,0,0,11.245046019814628,1,4,4,1,65.43835616438356,0.0,0,0,0,12,1.0,33.0,1.0,False,5,65.43835616438356,True
0,0,1,0,11.813030057420567,0,1,0,1,56.42739726027397,2.716416928701553,0,0,0,6,2.0,11.0,2.0,False,3,53.710980331572415,True
0,0,1,1,11.813030057420567,4,4,1,1,40.95342465753425,2.665323806844328,0,0,0,8,3.0,38.0,2.0,False,5,38.28810085068992,True
0,0,1,0,11.744037185933616,4,1,1,1,27.6027397260274,0.8154860327521893,0,1,1,3,2.0,45.0,2.0,False,10,26.78725369327521,True
0,0,0,0,11.407564949312402,4,4,1,2,52.38356164383562,2.0835427094240506,0,1,0,8,2.0,31.0,2.0,False,5,50.30001893441157,True
0,0,1,0,12.100712129872347,0,4,3,1,40.42739726027397,0.9374354611030996,0,0,0,12,1.0,9.0,2.0,False,2,39.48996179917087,True
0,0,0,0,11.630708500626612,2,4,3,1,52.293150684931504,2.8312775473555694,1,1,0,17,1.0,19.0,2.0,False,2,49.461873137575935,True
0,0,1,1,12.218495165528733,4,4,1,1,43.298630136986304,1.1004371066927388,0,0,1,12,3.0,15.0,2.0,False,2,42.19819303029357,True
1,1,0,0,11.967180737247824,4,4,2,1,46.72328767123288,1.0820373235738971,0,1,0,17,1.0,17.0,2.0,False,4,45.64125034765898,True
0,1,0,0,12.323855681186558,4,1,1,1,41.96712328767124,2.7751539224493262,0,0,0,0,2.0,10.0,1.0,False,4,39.19196936522192,True
0,0,1,2,11.877568578558138,4,4,1,1,30.53972602739726,0.5410491870504291,0,0,0,1,4.0,-0.0,1.0,False,2,29.998676840346832,True
1,1,1,0,12.506177237980513,4,4,3,1,26.89041095890411,1.5420093744691328,0,0,0,8,1.0,16.0,2.0,False,2,25.348401584434978,True
0,0,0,0,11.630708500626612,1,4,1,1,61.273972602739725,0.0,0,0,0,12,2.0,9.0,2.0,False,4,61.273972602739725,True
0,0,1,2,12.58621994565405,4,1,1,1,34.81643835616438,2.591567689261015,0,1,1,3,4.0,5.0,2.0,False,1,32.22487066690337,True
0,0,0,1,12.100712129872347,0,4,1,1,38.69041095890411,1.1571396281154,0,0,0,8,3.0,19.0,1.0,False,4,37.53327133078871,True
0,1,1,2,11.877568578558138,4,1,1,1,39.153424657534245,0.8991585084763045,0,0,1,0,4.0,25.0,1.0,False,1,38.25426614905794,True
0,0,1,1,11.05089000537367,0,4,1,1,39.86301369863013,2.217415108019482,0,0,0,15,3.0,34.0,2.0,False,4,37.645598590610646,True
0,1,1,2,11.967180737247824,4,4,1,1,41.153424657534245,2.9880314654208124,0,0,0,6,4.0,15.0,2.0,False,4,38.16539319211344,True
0,1,1,0,11.630708500626612,4,1,1,1,31.10410958904109,1.994047784653468,0,0,1,0,2.0,7.0,1.0,False,5,29.110061804387623,True
0,0,1,0,12.323855681186558,4,1,3,1,51.87397260273973,1.6518148617688193,0,0,1,0,1.0,38.0,2.0,False,4,50.22215774097091,True
0,0,0,0,12.323855681186558,4,1,1,1,46.12876712328767,2.175063005533367,0,0,0,10,2.0,-0.0,1.0,False,1,43.95370411775431,True
0,0,1,0,11.813030057420567,4,4,0,1,37.8,2.532826681207296,0,0,0,3,2.0,11.0,2.0,False,4,35.2671733187927,True
0,0,1,0,11.630708500626612,4,4,1,1,40.0027397260274,3.119887656672633,0,1,0,8,2.0,14.0,1.0,False,4,36.88285206935477,True
0,0,1,1,11.630708500626612,0,4,1,1,35.93424657534246,1.2083467861490491,0,0,0,12,3.0,47.0,0.0,False,1,34.72589978919341,True
0,1,1,2,12.100712129872347,0,1,1,1,32.106849315068494,2.1806496122420067,0,1,1,12,4.0,5.0,1.0,False,4,29.926199702826487,True
0,0,0,0,12.506177237980513,4,4,2,1,44.4027397260274,0.8800245538897606,0,1,0,12,1.0,20.0,2.0,False,2,43.52271517213764,True
0,1,1,1,12.218495165528733,4,4,1,1,28.24657534246576,1.9717953107411537,0,0,0,15,3.0,13.0,2.0,False,5,26.274780031724603,True
0,0,1,1,11.245046019814628,1,4,1,1,56.00547945205479,0.0,0,1,0,12,3.0,48.0,2.0,False,5,56.00547945205479,True
1,0,1,0,12.323855681186558,4,4,1,1,53.09041095890411,0.7347360042791943,0,0,0,4,2.0,4.0,1.0,False,1,52.35567495462492,True
1,1,0,0,11.813030057420567,4,4,1,1,56.0986301369863,0.891324109143694,0,0,0,4,2.0,14.0,1.0,False,1,55.207306027842606,True
1,0,1,2,12.506177237980513,4,4,1,1,34.21369863013699,2.3873794022321078,0,0,0,17,4.0,31.0,2.0,False,5,31.82631922790488,True
0,0,0,0,11.813030057420567,4,4,1,1,48.76438356164383,1.960673431956173,0,0,0,12,2.0,22.0,1.0,False,3,46.80371012968766,True
0,1,0,0,12.100712129872347,4,4,1,1,52.92328767123288,3.484984387868684,0,0,0,11,2.0,55.0,2.0,False,4,49.43830328336419,True
0,0,1,0,12.506177237980513,4,1,3,1,45.66575342465753,0.7094518895848891,0,0,0,15,1.0,8.0,0.0,False,1,44.95630153507264,True
0,0,1,0,11.302204433654577,4,4,2,1,53.94794520547945,1.3766590491362185,0,0,0,15,1.0,-0.0,1.0,False,1,52.571286156343234,True
1,1,1,1,11.813030057420567,4,1,1,1,51.04383561643836,2.913541140946015,0,0,0,10,3.0,16.0,2.0,False,1,48.13029447549234,True
0,0,1,0,11.630708500626612,1,4,1,1,58.41643835616439,0.0,0,0,0,12,2.0,15.0,2.0,False,1,58.41643835616439,True
0,0,0,0,13.017002861746503,4,1,1,1,30.36164383561644,2.3231931975790423,0,0,0,15,2.0,26.0,1.0,False,1,28.0384506380374,True
1,1,0,0,12.323855681186558,4,4,1,1,54.71780821917808,2.950190253107075,0,0,0,8,2.0,42.0,2.0,False,9,51.76761796607101,True
0,0,1,0,12.100712129872347,4,4,3,1,39.81917808219178,1.357810323577551,0,1,0,6,1.0,56.0,2.0,False,3,38.46136775861423,True
0,1,0,0,12.66032791780777,4,4,1,1,53.26301369863014,2.496031750340707,0,0,0,10,2.0,29.0,2.0,False,8,50.76698194828944,True
1,1,1,0,12.48937011966413,4,1,3,1,27.78904109589041,0.7228389703673483,0,0,1,3,1.0,35.0,2.0,False,3,27.066202125523063,True
0,0,1,3,12.100712129872347,2,1,1,1,43.83561643835616,3.0576131567091207,0,0,0,3,5.0,1.0,1.0,False,2,40.77800328164704,True
0,0,1,0,10.38591370178042,2,4,1,1,52.602739726027394,2.799950672417821,0,0,0,10,2.0,26.0,1.0,False,1,49.80278905360957,True
0,0,1,1,11.967180737247824,0,1,1,1,38.73150684931507,2.37318398008334,0,0,1,0,3.0,11.0,2.0,False,4,36.35832286923173,True
0,0,0,0,11.302204433654577,1,4,1,1,55.57808219178082,0.0,0,1,0,12,2.0,13.0,0.0,False,1,55.57808219178082,True
0,0,0,0,12.506177237980513,2,4,2,1,53.04931506849315,3.5492236704873,0,1,1,11,1.0,37.0,2.0,False,10,49.50009139800585,True
1,1,0,0,11.119882876860622,4,4,1,1,61.38904109589041,1.939628228122187,0,0,0,8,2.0,14.0,2.0,False,5,59.449412867768224,True
1,1,1,0,13.017002861746503,1,1,1,1,64.24931506849315,0.0,0,0,0,12,2.0,-0.0,1.0,False,1,64.24931506849315,True
1,0,1,1,12.66032791780777,4,1,1,1,31.232876712328768,1.6380653061857169,0,0,0,10,3.0,28.0,2.0,False,3,29.59481140614305,True
1,1,0,0,12.506177237980513,4,2,1,1,30.60821917808219,2.360854001118021,0,0,0,8,2.0,22.0,2.0,False,3,28.24736517696417,True
1,0,0,1,12.419165860990882,4,1,3,1,37.85205479452055,1.8120991534651776,0,0,0,8,2.0,34.0,2.0,False,3,36.03995564105537,True
0,0,1,0,12.218495165528733,0,1,3,1,36.12054794520548,2.8149984966660027,0,0,1,0,1.0,23.0,2.0,False,1,33.30554944853948,True
1,1,1,1,12.58621994565405,0,1,1,1,34.43561643835616,2.312671044651653,0,0,0,12,3.0,52.0,2.0,False,4,32.12294539370451,True
0,1,1,0,11.967180737247824,0,4,1,1,39.26027397260274,1.8412017364528743,0,0,0,15,2.0,10.0,2.0,False,5,37.419072236149866,True
0,0,1,0,11.813030057420567,2,4,1,1,56.27945205479452,3.288912899843328,0,1,0,3,2.0,37.0,1.0,False,7,52.99053915495119,True
0,1,1,0,12.100712129872347,1,4,1,1,66.08493150684932,0.0,0,0,0,12,2.0,34.0,1.0,False,2,66.08493150684932,True
1,0,1,0,12.729320789294722,0,4,0,1,49.49315068493151,0.610360986940658,0,0,1,12,2.0,41.0,2.0,False,1,48.88278969799085,True
0,0,0,0,12.793859310432293,0,4,1,1,50.9041095890411,1.7802782868540987,0,0,0,10,2.0,14.0,2.0,False,5,49.123831302187,True
0,0,1,0,11.967180737247824,1,4,4,1,64.64657534246575,0.0,0,0,0,12,1.0,4.0,1.0,False,7,64.64657534246575,True
1,0,1,0,13.422467969854669,0,1,1,1,48.64109589041096,1.3958377191667903,1,1,1,10,2.0,14.0,2.0,False,5,47.24525817124417,True
0,0,1,0,11.407564949312402,4,4,1,1,47.62739726027397,2.573552914885827,0,0,0,6,2.0,9.0,0.0,False,1,45.05384434538814,True
0,0,0,1,12.218495165528733,0,4,2,2,33.07671232876712,1.5872763406312478,0,0,0,12,2.0,26.0,2.0,False,2,31.489435988135877,True
0,1,0,2,11.70766954176274,0,4,1,1,30.2,2.1121208855765694,1,0,0,8,4.0,27.0,2.0,False,4,28.08787911442343,True
