gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,child_num_over_five,duplicated_num,before_employed
1,0,0,1,11.967180737247824,4,4,1,1,31.926027397260277,1.6919643613074418,1,0,0,6,3.0,53.0,2.0,False,1,30.234063035952836
0,1,1,0,12.323855681186558,4,1,1,1,45.48219178082192,2.1784807500440273,0,0,0,12,2.0,41.0,2.0,False,4,43.30371103077789
1,1,0,0,11.245046019814627,4,4,1,1,57.03013698630137,0.8441618327288559,0,0,0,8,2.0,42.0,2.0,False,4,56.185975153572514
0,0,1,1,10.809727948556782,4,1,3,1,53.71506849315068,3.5633783545156374,0,0,0,8,2.0,14.0,1.0,False,1,50.15169013863505
1,0,0,0,12.506177237980511,4,4,3,1,41.67945205479453,1.536130462769357,0,0,0,4,1.0,14.0,0.0,False,5,40.143321592025174
0,1,1,1,12.323855681186558,0,1,1,1,30.797260273972604,1.5337691865836771,0,0,0,8,3.0,17.0,2.0,False,1,29.26349108738893
0,0,0,0,12.218495165528731,2,1,1,5,39.895890410958906,1.5098446004984318,0,1,0,3,2.0,23.0,2.0,False,2,38.38604581046047
0,0,0,0,11.424422066378826,4,4,3,1,59.73698630136986,1.696997084562052,1,0,0,10,1.0,11.0,0.0,False,1,58.03998921680781
0,1,0,2,12.506177237980511,4,4,1,5,36.32328767123288,1.9880619830174535,0,0,0,10,4.0,30.0,2.0,False,3,34.33522568821543
0,0,1,0,11.967180737247824,4,4,0,1,32.47397260273973,2.6990601396363854,1,0,0,18,2.0,5.0,1.0,False,2,29.77491246310334
0,0,1,0,11.407564949312402,4,1,3,1,32.46027397260274,0.8239350872387171,0,0,0,8,1.0,7.0,2.0,False,1,31.636338885364026
1,1,1,0,12.58621994565405,4,4,1,1,42.057534246575344,0.9363619236945756,0,0,0,4,2.0,59.0,2.0,False,5,41.12117232288077
0,0,1,0,12.283033686666302,4,4,1,1,49.4986301369863,2.936767232774934,1,1,1,6,2.0,53.0,2.0,False,2,46.56186290421137
0,0,1,0,12.283033686666302,4,4,3,1,49.14246575342466,2.2372060360568096,0,0,0,11,1.0,40.0,1.0,False,12,46.90525971736785
1,1,1,0,12.66032791780777,4,1,1,1,29.71780821917808,2.1318130217395503,0,0,0,8,2.0,32.0,1.0,False,2,27.585995197438532
0,0,1,0,12.66032791780777,4,1,1,1,42.53972602739726,2.432651585670146,1,1,0,0,2.0,40.0,0.0,False,5,40.107074441727114
0,1,1,2,11.813030057420567,4,4,1,1,43.18082191780822,2.271419521137239,0,0,0,8,4.0,4.0,2.0,False,2,40.90940239667098
1,1,1,1,12.100712129872347,4,1,1,1,38.58082191780822,1.7802782868540987,0,0,0,10,3.0,36.0,0.0,False,1,36.800543630954124
0,0,1,2,12.100712129872347,0,4,1,1,35.2,2.4722700657834884,0,0,0,3,4.0,23.0,2.0,False,1,32.72772993421651
0,0,1,0,12.100712129872347,0,4,1,1,28.5972602739726,1.9744614711473898,0,1,0,12,2.0,34.0,2.0,False,9,26.622798802825212
1,1,1,1,12.688498794774466,4,1,1,1,30.947945205479453,2.2736781330516616,1,1,0,6,3.0,36.0,2.0,False,5,28.674267072427792
0,0,0,0,11.813030057420567,4,4,1,1,42.463013698630135,1.2181188508828418,0,0,0,13,2.0,-0.0,0.0,False,5,41.2448948477473
0,0,0,0,11.119882876860622,4,4,1,1,50.81917808219178,1.4298523354590205,1,0,0,12,2.0,5.0,0.0,False,6,49.389325746732766
1,1,1,2,12.506177237980511,0,2,1,1,43.654794520547945,2.4063278624496696,1,0,0,10,4.0,9.0,2.0,False,2,41.24846665809827
1,1,1,0,12.100712129872347,4,4,3,1,50.61643835616438,1.7719294442962896,0,0,0,1,1.0,36.0,1.0,False,1,48.84450891186809
1,1,1,0,12.323855681186558,4,4,3,1,32.64931506849315,0.2965467742120292,0,0,0,18,1.0,16.0,2.0,False,3,32.35276829428112
0,1,1,0,11.589886506106357,1,4,1,1,58.52328767123288,0.0,0,0,0,12,2.0,4.0,2.0,False,2,58.52328767123288
0,1,0,1,12.729320789294722,4,1,1,1,28.88219178082192,2.097093052255158,0,0,0,12,3.0,24.0,1.0,False,2,26.785098728566762
0,0,1,2,11.967180737247824,0,1,1,1,30.742465753424657,2.5358688391380166,1,1,0,8,4.0,29.0,2.0,False,2,28.206596914286642
0,0,1,0,11.547326891687561,1,4,4,1,65.07123287671233,0.0,0,0,0,12,1.0,15.0,0.0,False,1,65.07123287671233
1,1,1,0,12.66032791780777,4,4,1,1,47.52876712328767,2.032105798778893,0,0,0,10,2.0,34.0,2.0,False,5,45.49666132450878
0,0,1,2,11.813030057420567,4,4,2,4,34.21917808219178,1.0949526322505794,0,0,0,8,3.0,20.0,0.0,False,2,33.1242254499412
0,0,1,0,11.813030057420567,1,4,3,1,56.06027397260274,0.0,0,1,0,12,1.0,5.0,0.0,False,4,56.06027397260274
1,1,0,0,12.218495165528731,4,4,1,5,37.58904109589041,1.5726033911550668,0,0,0,8,2.0,42.0,2.0,False,2,36.01643770473534
0,0,0,0,11.407564949312402,4,1,2,1,59.96438356164384,1.6449637150759662,0,0,0,3,1.0,3.0,1.0,False,9,58.319419846567875
0,0,1,2,11.407564949312402,4,4,1,5,37.93698630136986,0.6945161061672871,0,1,0,11,4.0,9.0,0.0,False,5,37.24247019520258
1,1,1,2,12.323855681186558,0,4,1,1,44.06575342465754,1.5657579565515651,0,0,0,8,4.0,37.0,0.0,False,9,42.49999546810597
1,1,1,1,12.419165860990882,4,4,1,1,31.013698630136982,1.678759497012271,0,0,1,4,3.0,42.0,1.0,False,1,29.33493913312471
0,1,1,0,11.407564949312402,0,4,1,1,33.59452054794521,1.0811083871392382,0,1,1,11,2.0,14.0,1.0,False,1,32.51341216080597
1,1,1,1,12.323855681186558,4,1,2,2,47.136986301369866,1.8916254655682405,0,1,0,17,2.0,35.0,1.0,False,1,45.24536083580163
0,0,0,0,11.407564949312402,2,4,1,1,25.997260273972604,1.724233232078798,0,1,0,12,2.0,4.0,1.0,False,1,24.273027041893805
1,0,1,0,12.100712129872347,4,4,1,1,53.17260273972602,2.6007598691936464,0,1,0,8,2.0,35.0,2.0,False,5,50.57184287053237
0,0,1,0,12.14950229404178,1,4,4,1,57.14520547945205,0.0,0,0,0,12,1.0,25.0,1.0,False,3,57.14520547945205
0,1,0,0,12.323855681186558,4,4,1,2,33.3013698630137,1.0393565924590165,0,0,0,8,2.0,16.0,0.0,False,7,32.26201327055468
1,1,1,1,12.14950229404178,4,2,1,1,41.88219178082192,2.0607752548056255,0,1,0,12,3.0,17.0,1.0,False,8,39.82141652601629
0,0,1,0,11.967180737247824,1,4,4,1,64.64657534246575,0.0,0,0,0,12,1.0,12.0,2.0,False,2,64.64657534246575
0,0,1,0,11.630708500626612,1,4,1,1,61.41369863013698,0.0,0,0,0,12,2.0,40.0,2.0,False,4,61.41369863013698
0,0,0,1,11.630708500626612,4,1,0,5,33.084931506849315,2.7530497588113656,0,1,1,8,3.0,10.0,2.0,False,5,30.33188174803795
0,1,1,0,12.506177237980511,4,4,1,1,53.271232876712325,1.526651718814813,0,1,0,8,2.0,12.0,2.0,False,1,51.744581157897514
0,0,1,2,11.407564949312402,4,1,1,1,34.23561643835617,0.969117097083215,0,0,0,12,4.0,6.0,1.0,False,5,33.266499341272954
0,0,0,0,12.283033686666302,1,4,1,1,62.64931506849315,0.0,0,0,0,12,2.0,20.0,2.0,False,10,62.64931506849315
1,0,0,1,12.506177237980511,4,4,1,1,27.24109589041096,0.9233887687731956,1,0,0,10,3.0,41.0,1.0,False,2,26.317707121637763
1,0,1,0,12.419165860990882,4,3,0,1,41.18356164383562,0.6133327573298155,0,0,0,4,2.0,58.0,2.0,False,1,40.5702288865058
0,1,0,0,11.630708500626612,1,4,1,1,59.93972602739726,0.0,0,0,0,12,2.0,35.0,2.0,False,1,59.93972602739726
0,0,1,0,12.218495165528731,4,4,1,1,33.827397260273976,1.892451570530546,0,0,0,8,2.0,3.0,1.0,False,2,31.93494568974343
0,0,1,0,11.70766954176274,4,4,1,1,27.731506849315068,0.4903433134828582,0,0,0,12,2.0,7.0,1.0,False,3,27.24116353583221
1,0,0,0,11.813030057420567,4,3,0,1,27.386301369863013,2.332276882801449,0,1,0,9,2.0,33.0,2.0,False,1,25.054024487061564
0,0,1,1,11.744037185933616,4,4,1,1,31.4,1.458296399150541,1,1,0,1,3.0,31.0,0.0,False,7,29.941703600849458
0,0,1,1,12.911642346088676,2,1,1,1,34.88219178082192,2.594027210894392,0,0,0,3,3.0,46.0,2.0,False,6,32.28816456992753
0,1,1,0,12.218495165528731,1,4,1,1,64.08219178082192,0.0,0,0,0,12,2.0,43.0,1.0,False,6,64.08219178082192
1,0,1,0,12.323855681186558,4,4,1,1,55.61095890410959,2.301762837226189,0,0,0,11,2.0,3.0,2.0,False,3,53.3091960668834
0,1,0,1,11.967180737247824,4,4,0,2,30.97808219178082,1.5325864543346277,0,0,0,15,3.0,17.0,0.0,False,1,29.445495737446194
1,1,0,0,12.793859310432293,0,2,3,1,25.846575342465755,1.4939809365252645,1,0,0,12,1.0,39.0,2.0,False,1,24.35259440594049
0,0,1,0,11.302204433654575,4,1,1,1,31.63287671232877,1.630046017019097,0,0,0,12,2.0,6.0,2.0,False,2,30.002830695309672
0,0,0,0,11.813030057420567,2,4,1,1,57.19178082191781,2.4309662596422523,0,0,0,6,2.0,12.0,1.0,False,5,54.760814562275556
1,1,1,0,11.630708500626612,4,4,1,1,44.61643835616438,1.445467486834377,0,0,0,8,2.0,2.0,1.0,False,1,43.170970869330006
0,1,1,1,11.967180737247824,4,4,1,1,34.24657534246575,2.820563159143163,0,0,0,10,3.0,22.0,2.0,False,4,31.42601218332259
0,0,1,0,11.70766954176274,1,4,1,1,63.75342465753425,0.0,0,0,1,12,2.0,12.0,0.0,False,1,63.75342465753425
0,1,1,0,11.630708500626612,1,1,1,1,61.35616438356164,0.0,0,0,0,12,2.0,6.0,1.0,False,1,61.35616438356164
0,0,1,0,12.506177237980511,1,4,1,1,58.93424657534246,0.0,0,1,0,12,2.0,56.0,2.0,False,8,58.93424657534246
0,0,0,1,11.407564949312402,2,4,2,1,28.312328767123287,1.635399348861597,1,1,0,11,2.0,5.0,2.0,False,1,26.67692941826169
0,0,0,0,11.302204433654575,1,4,1,1,55.57808219178082,0.0,0,1,0,12,2.0,45.0,1.0,False,2,55.57808219178082
0,0,1,0,11.813030057420567,0,4,1,1,54.14794520547945,2.9969643908979,0,0,0,11,2.0,53.0,2.0,False,4,51.15098081458155
1,0,1,2,13.017002861746503,0,1,1,1,37.74246575342466,0.968077055387801,0,0,0,10,4.0,3.0,1.0,False,2,36.77438869803686
0,0,1,1,12.400816722322686,2,1,2,1,46.32876712328767,0.7121436812506003,0,0,0,10,2.0,2.0,1.0,False,1,45.61662344203707
1,1,0,0,11.99535161421452,4,4,2,1,43.76164383561644,2.382838526619263,1,1,0,12,1.0,6.0,2.0,False,3,41.37880530899718
0,0,0,0,11.70766954176274,2,1,1,1,60.31232876712329,2.731338553874406,1,0,0,0,2.0,14.0,2.0,False,7,57.58099021324888
1,0,0,1,12.911642346088676,4,4,1,5,34.726027397260275,1.5343600285506438,0,0,0,4,3.0,28.0,2.0,False,5,33.19166736870963
0,0,0,1,11.813030057420567,4,1,2,1,35.912328767123284,1.8866544528462201,0,1,0,3,2.0,39.0,2.0,False,5,34.02567431427706
0,0,1,1,12.363076394339839,4,4,3,1,56.69315068493151,3.1362086717823554,0,0,0,3,2.0,18.0,2.0,False,8,53.556942013149154
1,0,0,1,12.323855681186558,0,4,1,1,35.24657534246575,1.1640066078895768,0,0,0,12,3.0,28.0,2.0,False,4,34.08256873457618
0,0,1,1,12.218495165528731,4,4,1,1,38.772602739726025,2.6248671033300637,0,0,0,12,3.0,7.0,2.0,False,7,36.147735636395964
1,1,1,0,11.967180737247824,4,1,1,5,30.386301369863013,1.1993043899706008,0,0,0,0,2.0,-0.0,0.0,False,1,29.186996979892413
1,0,0,1,12.218495165528731,4,3,0,1,39.6,1.364832824347376,1,1,0,4,3.0,30.0,0.0,False,2,38.23516717565263
1,1,1,0,11.302204433654575,1,4,1,1,62.88219178082192,0.0,0,1,0,12,2.0,18.0,2.0,False,3,62.88219178082192
0,0,1,0,12.323855681186558,4,4,3,1,48.87671232876713,1.7835063274713345,0,0,0,3,1.0,33.0,2.0,False,6,47.09320600129579
1,0,1,1,12.218495165528731,4,4,3,1,33.293150684931504,1.4747316616364534,0,0,0,8,2.0,25.0,2.0,False,1,31.81841902329505
0,0,1,0,12.14950229404178,4,4,1,1,43.25205479452055,1.9451270636589924,1,0,0,0,2.0,59.0,2.0,False,3,41.30692773086155
0,0,0,0,11.119882876860622,4,4,1,1,41.536986301369865,1.9047619434736105,1,0,0,15,2.0,58.0,2.0,False,3,39.632224357896256
0,0,0,0,12.506177237980511,4,4,0,3,25.16164383561644,1.1943374923422638,1,1,0,15,2.0,11.0,2.0,False,6,23.967306343274178
1,1,1,0,12.323855681186558,4,4,0,1,33.728767123287675,2.046720209661981,1,1,0,8,2.0,25.0,2.0,False,3,31.682046913625694
1,1,1,0,12.100712129872347,4,4,1,1,29.972602739726028,1.5714657346046057,0,0,0,12,2.0,12.0,2.0,False,1,28.401137005121424
1,1,1,3,12.218495165528731,4,4,1,1,36.43835616438356,2.402368441290877,0,1,0,12,5.0,53.0,2.0,False,6,34.03598772309269
1,1,1,2,12.66032791780777,4,1,1,1,46.18082191780822,1.560592952242846,0,0,0,3,4.0,23.0,2.0,False,4,44.620228965565374
0,0,0,0,12.100712129872347,4,4,0,1,50.28767123287671,1.8489939836730402,1,0,0,8,2.0,32.0,2.0,False,1,48.43867724920367
0,0,1,0,11.502875129116727,4,4,2,1,49.5013698630137,3.230858539050849,0,0,0,11,1.0,23.0,2.0,False,4,46.27051132396285
0,1,1,0,11.967180737247824,4,4,4,1,42.6958904109589,1.6889325247253215,0,0,0,15,1.0,2.0,1.0,False,1,41.00695788623358
0,1,0,0,10.357742824813725,0,4,1,1,48.66301369863014,3.0995985226664984,1,1,0,1,2.0,4.0,0.0,False,2,45.56341517596364
0,0,1,2,11.813030057420567,4,2,1,1,29.035616438356165,1.9400220064300908,0,0,1,15,4.0,27.0,2.0,False,4,27.095594431926074
1,0,0,0,12.100712129872347,0,1,1,1,29.26027397260274,1.645492396029332,0,1,0,2,2.0,34.0,0.0,False,4,27.614781576573407
0,1,1,2,12.506177237980511,4,4,0,1,34.917808219178085,0.891324109143694,0,0,1,3,4.0,3.0,1.0,False,5,34.02648411003439
1,1,1,0,12.218495165528731,0,1,1,1,51.98082191780822,1.3718063533048763,1,0,0,12,2.0,10.0,1.0,False,2,50.609015564503345
0,0,1,1,11.70766954176274,4,4,1,1,41.342465753424655,2.261477669614995,0,0,0,15,3.0,26.0,1.0,False,2,39.08098808380966
1,1,1,0,12.100712129872347,4,4,1,1,34.21369863013699,1.1140181212280362,0,0,1,8,2.0,12.0,1.0,False,3,33.09968050890895
1,0,1,0,11.967180737247824,4,4,3,1,55.07397260273972,1.347183231003265,0,0,0,8,1.0,45.0,2.0,False,1,53.72678937173646
0,1,1,0,11.630708500626612,4,4,4,1,53.654794520547945,2.105803325080051,0,0,0,12,1.0,59.0,2.0,False,2,51.54899119546789
0,0,1,0,12.173032791451973,4,4,1,1,49.56986301369863,1.3450441927545154,0,0,0,8,2.0,15.0,2.0,False,2,48.224818820944115
0,0,0,1,11.813030057420567,0,4,1,1,33.61369863013699,0.9763672583082746,0,0,0,10,3.0,2.0,1.0,False,1,32.637331371828715
1,1,0,1,12.240474072247506,2,4,1,5,41.92328767123288,1.477861554645381,0,0,0,12,3.0,41.0,2.0,False,3,40.4454261165875
0,1,1,2,12.323855681186558,2,1,1,1,31.12054794520548,1.745500345846142,0,0,0,3,4.0,42.0,2.0,False,4,29.375047599359338
0,1,1,1,13.353475098367715,4,4,1,1,48.64383561643836,0.7412848161580998,0,0,0,12,3.0,23.0,2.0,False,4,47.90255080028026
1,0,1,0,11.813030057420567,0,4,1,1,43.06575342465754,0.8523730225592506,0,0,1,12,2.0,38.0,2.0,False,1,42.21338040209829
0,1,1,0,12.419165860990882,0,4,1,1,40.18356164383562,1.5883961615769364,0,0,0,15,2.0,6.0,0.0,False,2,38.59516548225868
0,1,0,0,11.630708500626612,2,4,1,1,59.84109589041096,2.451005098112319,0,0,0,6,2.0,31.0,2.0,False,3,57.39009079229864
0,0,1,0,12.729320789294722,0,1,3,1,45.45205479452055,0.7884573603642703,0,1,1,10,1.0,32.0,2.0,False,3,44.66359743415628
0,1,0,1,13.017002861746503,1,4,0,1,54.16986301369863,0.0,0,1,0,12,3.0,34.0,1.0,False,4,54.16986301369863
0,1,1,0,12.45488394359296,0,4,1,1,37.865753424657534,1.369719396025678,0,0,1,3,2.0,21.0,0.0,False,4,36.496034028631854
0,1,0,0,12.218495165528731,1,4,1,1,59.50684931506849,0.0,0,0,0,12,2.0,43.0,2.0,False,4,59.50684931506849
0,0,1,1,11.08598132518494,1,4,0,1,60.46027397260274,0.0,0,0,0,12,3.0,35.0,2.0,False,1,60.46027397260274
1,1,1,1,11.813030057420567,4,4,1,1,29.89041095890411,1.5961999915934644,1,0,0,17,3.0,37.0,1.0,False,4,28.294210967310644
0,1,1,0,12.506177237980511,1,4,1,1,51.87123287671233,0.0,0,1,0,12,2.0,34.0,2.0,False,4,51.87123287671233
0,0,0,0,10.714417768752456,4,4,2,1,39.38082191780822,1.158860798936173,0,1,0,15,1.0,30.0,2.0,False,2,38.221961118872045
0,0,1,0,12.818551923022664,2,4,1,1,49.21917808219178,2.185281394492045,0,0,0,11,2.0,31.0,0.0,False,2,47.03389668769974
0,0,1,0,11.502875129116727,4,4,1,1,39.87123287671233,1.2318011568844196,0,0,0,12,2.0,4.0,2.0,False,1,38.639431719827904
1,1,1,0,11.70766954176274,0,4,1,1,43.31780821917808,0.32267891448887703,0,0,0,8,2.0,15.0,2.0,False,2,42.99512930468921
0,0,1,0,12.218495165528731,4,4,3,1,29.457534246575342,0.9618139868982388,1,0,0,12,1.0,23.0,2.0,False,3,28.495720259677103
0,1,1,1,12.100712129872347,0,2,0,1,42.31506849315068,1.0764507168652573,0,0,0,8,3.0,26.0,1.0,False,3,41.23861777628542
0,0,0,0,11.744037185933616,4,4,1,2,42.038356164383565,2.5818758926024854,0,0,0,12,2.0,43.0,1.0,False,4,39.45648027178108
1,1,1,1,12.196022309676673,0,1,0,1,44.24383561643835,2.5434339892352904,0,1,0,10,3.0,11.0,2.0,False,5,41.700401627203064
0,0,0,0,11.938193200374572,4,4,1,1,40.31506849315068,2.112783576124347,1,0,0,17,2.0,15.0,1.0,False,1,38.20228491702633
1,0,1,0,11.407564949312402,0,4,0,1,45.09315068493151,1.0745815574425537,1,0,0,9,2.0,4.0,2.0,False,3,44.01856912748895
0,1,1,0,12.729320789294722,4,4,3,1,54.25753424657534,2.2918426676949664,0,0,0,15,1.0,4.0,1.0,False,1,51.965691578880374
0,0,0,0,11.184421397998193,1,4,1,1,61.71780821917808,0.0,0,0,0,12,2.0,48.0,2.0,False,6,61.71780821917808
0,0,1,0,12.218495165528731,4,4,1,1,55.602739726027394,2.4102716683994196,0,0,0,8,2.0,33.0,2.0,False,4,53.19246805762798
0,1,0,2,12.506177237980511,4,4,1,5,36.32328767123288,1.9880619830174535,0,0,0,10,4.0,42.0,2.0,False,3,34.33522568821543
0,1,1,0,11.967180737247824,4,1,1,1,59.95616438356164,1.6289719030597594,0,1,0,6,2.0,52.0,1.0,False,1,58.327192480501886
1,0,0,0,12.793859310432293,0,1,3,1,26.065753424657533,0.8166974199384864,1,1,1,18,1.0,10.0,2.0,False,3,25.249056004719048
0,1,1,0,12.323855681186558,2,4,3,1,45.93150684931507,2.823008347418276,0,0,0,8,1.0,50.0,2.0,False,2,43.1084985018968
1,1,0,0,12.323855681186558,4,1,1,1,40.35342465753425,2.2932263679295755,0,0,0,8,2.0,7.0,2.0,False,1,38.06019828960467
0,0,1,2,11.967180737247824,0,1,1,1,37.71506849315068,0.1823215567939546,0,0,0,6,4.0,15.0,2.0,False,6,37.53274693635673
0,0,0,0,12.363076394339839,2,1,0,1,60.18356164383562,2.7270467017928652,0,0,1,3,2.0,30.0,2.0,False,11,57.45651494204275
0,0,1,0,11.630708500626612,4,4,1,1,28.863013698630137,2.439125652162267,1,1,0,8,2.0,17.0,2.0,False,5,26.42388804646787
0,0,1,1,12.100712129872347,4,1,2,1,41.40547945205479,1.675687297975301,0,0,0,5,2.0,5.0,2.0,False,3,39.72979215407949
1,1,1,1,13.017002861746503,0,4,1,1,42.298630136986304,2.096419878214254,0,0,0,10,3.0,6.0,2.0,False,2,40.20221025877205
0,0,1,2,12.419165860990882,4,4,1,1,37.28767123287671,0.40820108792703924,0,0,0,12,4.0,7.0,2.0,False,1,36.87947014494967
0,0,1,1,12.323855681186558,4,4,1,1,39.33424657534247,2.2563259696121327,1,1,0,15,3.0,58.0,0.0,False,5,37.077920605730334
0,0,0,0,12.100712129872347,4,1,2,1,38.704109589041096,1.8928643672340342,1,1,1,0,1.0,18.0,2.0,False,3,36.81124522180706
1,1,1,1,13.017002861746503,0,4,1,1,49.78904109589041,1.049959101418281,0,1,1,3,3.0,14.0,1.0,False,2,48.73908199447213
1,1,0,0,12.100712129872347,4,4,2,2,39.31232876712329,0.6251323042609707,0,0,0,8,1.0,5.0,2.0,False,1,38.68719646286232
0,1,0,0,11.630708500626612,4,4,1,1,44.6,1.6192526040873318,0,0,0,11,2.0,31.0,2.0,False,5,42.98074739591267
1,0,0,3,11.744037185933616,4,4,0,5,33.07397260273972,1.5883961615769364,0,0,1,12,5.0,45.0,2.0,False,3,31.485576441162785
0,1,0,0,11.967180737247824,4,1,1,1,36.016438356164386,1.9352864016842566,0,0,0,6,2.0,44.0,2.0,False,1,34.08115195448013
0,0,0,0,12.793859310432293,0,4,1,1,50.9041095890411,1.7802782868540987,0,0,0,10,2.0,24.0,2.0,False,5,49.123831302187
0,0,0,0,12.419165860990882,4,1,1,1,38.72876712328768,3.057484382000296,1,1,0,10,2.0,4.0,1.0,False,7,35.671282741287385
1,1,1,0,12.419165860990882,0,1,1,1,54.23561643835617,1.455743749391762,0,0,1,6,2.0,2.0,1.0,False,2,52.7798726889644
0,1,1,0,11.630708500626612,0,1,3,1,23.254794520547943,0.9835652328306008,0,0,0,0,1.0,21.0,1.0,False,1,22.271229287717343
1,1,1,0,12.218495165528731,4,4,1,1,47.293150684931504,1.6919643613074418,0,0,0,3,2.0,16.0,0.0,False,2,45.60118632362406
0,1,1,0,13.017002861746503,0,4,3,1,43.98082191780822,1.827637756892957,0,0,0,3,1.0,12.0,2.0,False,8,42.153184160915266
0,1,0,0,12.729320789294722,0,1,1,1,35.13972602739726,2.7060390476681344,1,1,0,12,2.0,24.0,1.0,False,1,32.433686979729124
1,0,1,2,12.323855681186558,4,2,1,1,40.75890410958904,0.32267891448887703,1,1,0,3,4.0,6.0,2.0,False,2,40.436225195100164
0,0,1,1,11.967180737247824,0,4,3,1,42.37260273972603,1.976361528720735,0,1,0,9,3.0,40.0,2.0,False,1,40.39624121100529
1,1,1,0,11.119882876860622,1,4,1,1,62.96164383561644,0.0,0,0,0,12,2.0,3.0,0.0,False,1,62.96164383561644
1,1,1,0,12.100712129872347,4,4,1,1,54.83287671232877,0.5200975745646509,1,1,0,17,2.0,36.0,2.0,False,3,54.31277913776412
0,0,0,0,11.630708500626612,1,4,3,1,57.9041095890411,0.0,0,0,0,12,1.0,10.0,2.0,False,4,57.9041095890411
0,1,1,0,11.813030057420567,4,2,0,1,29.23013698630137,2.2531645932185587,0,0,0,8,2.0,8.0,2.0,False,1,26.97697239308281
1,0,0,0,12.66032791780777,4,4,1,1,29.753424657534246,1.3197446865482438,1,0,0,17,2.0,23.0,2.0,False,2,28.433679970986002
0,1,1,0,12.66032791780777,0,2,3,1,25.013698630136982,1.5703267823174747,0,1,0,3,1.0,21.0,2.0,False,10,23.443371847819506
0,0,0,0,12.100712129872347,4,1,3,1,37.31232876712329,0.7201758529478647,0,0,0,7,1.0,50.0,2.0,False,4,36.59215291417542
1,0,1,0,11.744037185933616,1,4,1,4,45.18082191780822,0.0,0,0,0,12,2.0,25.0,2.0,False,7,45.18082191780822
1,1,1,0,12.854483932248728,4,1,1,1,28.61917808219178,2.032105798778893,0,0,0,8,2.0,38.0,2.0,False,5,26.587072283412887
0,1,1,0,12.506177237980511,4,1,3,1,33.29041095890411,0.4118374555704229,0,0,1,0,1.0,18.0,2.0,False,2,32.87857350333369
0,0,0,0,12.419165860990882,4,4,1,2,54.583561643835615,2.2871237137610128,0,0,0,15,2.0,38.0,1.0,False,1,52.2964379300746
1,1,0,1,13.017002861746503,4,1,1,1,26.97808219178082,0.8651416231980503,0,1,1,3,3.0,11.0,2.0,False,2,26.112940568582772
1,1,1,0,11.407564949312402,1,1,1,1,56.48767123287672,0.0,0,0,0,12,2.0,56.0,2.0,False,1,56.48767123287672
0,1,1,0,11.813030057420567,4,4,4,1,45.59178082191781,1.5799667775825346,0,0,0,12,1.0,24.0,1.0,False,6,44.011814044335274
0,0,1,0,11.630708500626612,1,4,1,1,58.608219178082194,0.0,0,0,0,12,2.0,20.0,2.0,False,1,58.608219178082194
0,1,1,2,11.119882876860622,4,1,1,2,33.59452054794521,2.2325153209184143,0,0,0,16,4.0,10.0,2.0,False,3,31.362005227026795
0,0,1,0,11.908340237224891,4,4,3,1,54.31780821917808,2.18743557289086,0,0,1,6,1.0,8.0,2.0,False,6,52.13037264628722
0,0,0,0,11.184421397998193,4,4,3,1,51.50410958904109,1.6127201910920193,1,0,0,1,1.0,25.0,2.0,False,8,49.89138939794908
1,1,1,0,12.911642346088676,4,1,1,1,55.983561643835614,2.1249647967039196,0,1,0,8,2.0,23.0,2.0,False,1,53.85859684713169
0,0,1,3,12.100712129872347,2,1,1,1,43.83561643835616,3.0576131567091207,0,0,0,3,5.0,36.0,2.0,False,6,40.77800328164704
0,0,0,0,11.99535161421452,1,4,0,1,53.95616438356164,0.0,0,0,0,12,2.0,32.0,2.0,False,4,53.95616438356164
0,0,1,1,11.813030057420567,0,4,1,5,30.23013698630137,2.0324648007572597,0,0,0,8,3.0,22.0,2.0,False,5,28.19767218554411
1,1,0,0,12.100712129872347,0,4,1,2,26.876712328767123,2.2192034840549946,1,0,0,12,2.0,36.0,2.0,False,5,24.65750884471213
1,1,0,0,12.100712129872347,4,4,1,1,54.895890410958906,2.006281486812323,1,1,0,4,2.0,36.0,2.0,False,4,52.889608924146586
0,0,1,0,13.576618649681926,2,1,1,1,47.131506849315066,1.5934198952796534,0,0,1,10,2.0,23.0,2.0,False,3,45.538086954035414
0,0,0,2,11.813030057420567,0,1,1,5,37.293150684931504,2.3285465294215424,0,1,0,3,4.0,48.0,0.0,False,2,34.96460415550996
0,1,1,0,11.70766954176274,1,4,1,1,64.88493150684931,0.0,0,1,0,12,2.0,59.0,2.0,False,2,64.88493150684931
0,1,1,0,12.323855681186558,4,2,0,1,46.48767123287672,2.819256609880049,0,0,1,12,2.0,8.0,1.0,False,1,43.66841462299667
0,0,1,0,12.323855681186558,0,1,3,1,56.08219178082192,3.273156433607675,0,0,0,3,1.0,29.0,2.0,False,7,52.80903534721425
0,0,1,0,11.630708500626612,4,4,1,1,45.983561643835614,1.9451270636589924,0,0,1,15,2.0,50.0,2.0,False,1,44.03843458017662
0,0,0,0,12.419165860990882,4,1,3,5,28.336986301369866,1.8928643672340342,0,0,1,15,1.0,28.0,2.0,False,3,26.444121934135833
0,0,1,0,11.630708500626612,4,4,1,1,40.0027397260274,3.119887656672633,0,1,0,8,2.0,22.0,1.0,False,4,36.88285206935477
